,xpos,ypos,zpos,zrot,yrot,xrot
72,0.017737241333454338,0.05036056936739602,0.023364979769327467,0.023137058593696108,9.187849767985902,0.00044353737635933696
73,0.00865024528584936,0.04614188256692159,0.0,0.02317213114036731,9.18730785760721,0.0009871602565282996
74,0.010342587176044055,0.010210670417163488,0.01067993709231015,0.023236489196126066,9.181928320040809,0.006381188594675627
75,0.00027554947274957445,0.004948859889638604,0.00011182910963590034,0.023141400975571155,9.186983725137,0.0013125011625663278
76,0.0002550431555407037,0.007867489567500805,0.0014137441654304497,0.023105186122505998,9.187494010010543,0.000800406068328937
77,0.016795726884906048,0.05008439863634889,0.028515108059602477,0.023138040435058294,9.187868511180767,0.0004251163394409272
78,0.007974815148530984,0.04174747421009918,0.0,0.023010918522185102,9.171017840219735,0.01732692701369164
79,0.010890546946199906,0.006750010454181831,0.010691294800116057,0.023073642530286573,9.188086284747156,0.00020625146638504564
80,0.00014091412923167464,0.004030019442499505,0.00016374340621326782,0.023158083418515215,9.1867060972181,0.0015913775001241868
81,0.00023221507712680416,0.006857901055938114,0.0015381808880528273,0.023103569908831206,9.187623168394035,0.0006704558741043948
82,0.0008793104545718064,0.06340251951271006,0.002311149030359539,0.0,0.0,0.0
83,0.0010025059376044033,0.07188679488049851,0.0024942205975099657,0.0,0.0,0.0
84,0.0006663905248753473,0.0409456115938175,0.00010670229785291358,0.0,0.0,0.0
85,0.00286415793487015,9.791310122741744e-05,0.004578193896575719,0.0,0.0,0.0
86,0.0002679753367083868,0.0002908959448013169,1.0641066310240045e-05,0.0,0.0,0.0
87,0.0009705042134303612,0.018521902816089262,0.00012204777901537199,0.0,0.0,0.0
88,0.007111209369045872,0.003091247511546743,0.007064466040664548,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0
90,1.7640559052718663e-05,0.0009982507372892295,0.00023178044899878827,0.0,0.0,0.0
91,0.00016863687108624944,0.0005930727732008834,6.856584658520522e-05,0.0,0.0,0.0
92,0.0010030778514398691,0.01079626255508581,0.0029593267912774424,0.0,0.0,0.0
93,0.002927769263419775,0.04458664538229309,0.0005225188855611387,0.0,0.0,0.0
94,9.951418329469291e-05,0.0001075109621136995,0.0,0.0,0.0,0.0
95,0.0013793656055631185,0.0002494916427662187,0.0008875418693156634,0.0,0.0,0.0
96,0.0020958294981103308,0.01751839161404422,0.00013945895695651101,0.0,0.0,0.0
97,0.011980002113760106,0.0018645296833582244,0.006035716055048157,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0
99,2.1370235162495973e-05,0.0012118707387836925,0.00028551933962030614,0.0,0.0,0.0
100,0.0001431574508359249,0.0004909919750699247,9.801332448701726e-05,0.0,0.0,0.0
101,0.0033292721018907696,0.016843489947530994,0.007010531904254843,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0012594118669779866,0.002687126750468774,0.008459491993817524,0.0,0.0,0.0
104,0.0,0.0,0.0,0.004075456117987249,2.6336068748925965,1.5551334812585227
105,0.0,0.0,0.0,0.004025019077676963,2.5861172659851555,1.5559053361979804
106,0.0,0.0,0.0,0.0,0.0,0.0
